product_id,product_name,product_category,brand,launch_date,price,cost,supplier_id,stock_quantity,rating,warranty_period
PROD-QT523,Pro Router Plus 252,Electronics,Canon,2021-09-30,1244.3,964.88,SUP00241,128,4.0,17
PROD-EK266,Comfort Jeans Model 922,Apparel,H&M,2024-05-07,300.0,253.18,SUP00358,111,3.8,2
PROD-JM203,Pro Golf Club X 424,Sports,The North Face,2017-02-17,526.18,365.28,SUP00484,166,4.6,4
PROD-ZE258,Ultra Headphones Series 389,Electronics,LG,2017-02-23,1405.36,885.5,SUP00074,180,4.1,13
PROD-SC593,Comfort Pants X 112,Apparel,Nike,2017-03-05,300.0,232.47,SUP00379,486,4.7,1
PROD-HP348,A Guide to Science,Books,Penguin,2020-12-24,13.95,9.28,SUP00167,244,4.3,0
PROD-PP628,Deluxe Mixer Edition 266,Home & Garden,Dyson,2017-06-19,103.03,79.08,SUP00267,228,2.9,14
PROD-FQ541,Premium Lawn Mower Elite 974,Home & Garden,OXO,2021-10-05,218.29,171.7,SUP00364,250,2.9,9
PROD-DP517,Slim Fit Dress Series 919,Apparel,Under Armour,2022-10-10,117.36,96.01,SUP00190,177,4.8,2
PROD-HY786,HD Laptop Series 248,Electronics,HP,2024-02-26,1700.02,1221.81,SUP00214,246,4.3,24
PROD-BQ812,Professional Vacuum Max 891,Home & Garden,Black+Decker,2017-07-18,284.01,235.39,SUP00395,922,3.4,17
PROD-ML941,Sport Pants Pro 163,Apparel,Levi's,2019-08-19,172.22,103.46,SUP00013,450,4.7,3
PROD-JE706,Wireless Headphones Series 222,Electronics,Nikon,2020-11-21,1363.94,878.36,SUP00361,190,4.7,14
PROD-UN814,Performance Golf Club Series 289,Sports,Callaway,2015-09-07,590.01,428.93,SUP00159,288,3.4,6
PROD-KG252,Classic T-Shirt Model 613,Apparel,Nike,2019-08-22,226.8,188.75,SUP00126,148,4.4,2
PROD-BG450,Formal T-Shirt Edition 688,Apparel,H&M,2020-03-22,157.09,130.46,SUP00404,440,4.1,5
PROD-KX704,Digital Headphones X 901,Electronics,LG,2023-10-25,929.89,607.07,SUP00010,182,4.2,14
PROD-FD270,Regular Jacket Pro 858,Apparel,Under Armour,2021-04-14,89.68,67.64,SUP00097,524,3.6,4
PROD-AQ334,Eco Vacuum Max 583,Home & Garden,Scotts,2024-03-05,300.12,245.62,SUP00312,38,4.6,15
PROD-HJ300,Premium Smartphone Series 819,Electronics,Canon,2020-02-01,880.5,576.12,SUP00075,721,2.9,7
PROD-RS825,Classic Pants Model 208,Apparel,Under Armour,2022-08-08,239.34,154.88,SUP00122,159,4.2,2
PROD-XR115,Ultra Laptop Series 641,Electronics,Apple,2021-10-02,749.47,480.29,SUP00076,247,4.3,31
PROD-UZ368,Premium Router Max 207,Electronics,HP,2015-06-26,1092.74,716.53,SUP00111,640,3.9,12
PROD-MY959,Essential Travel,Books,Scholastic,2024-10-19,51.64,33.47,SUP00200,470,3.5,0
PROD-JF943,Professional Toaster Elite 367,Home & Garden,Rubbermaid,2022-07-17,353.0,275.86,SUP00022,499,3.9,20
PROD-RG501,Compact Desk Pro 764,Furniture,Pottery Barn,2023-03-31,1407.64,979.61,SUP00303,83,3.3,37
PROD-VJ343,Contemporary Desk Model 199,Furniture,La-Z-Boy,2018-08-19,1432.38,1183.88,SUP00003,171,2.9,57
PROD-GS146,Deluxe Fan Pro 528,Home & Garden,Philips,2021-08-19,198.88,154.4,SUP00024,438,4.5,13
PROD-KV380,Digital Tablet Series 647,Electronics,Lenovo,2021-06-19,1117.83,837.45,SUP00159,873,4.5,30
PROD-KD933,Ultra Smartphone X 217,Electronics,LG,2016-08-25,561.21,404.4,SUP00109,234,4.0,35
PROD-MV753,Slim Fit Sneakers Plus 102,Apparel,Levi's,2015-03-29,187.88,143.51,SUP00209,196,4.5,6
PROD-QN626,Essential History,Books,Penguin,2024-01-16,60.0,45.4,SUP00222,500,4.5,0
PROD-GC215,Vintage Table X 767,Furniture,Pottery Barn,2023-01-28,1560.29,966.73,SUP00035,46,4.5,12
PROD-VR312,Outdoor Bicycle Max 824,Sports,Decathlon,2015-12-10,214.58,141.82,SUP00344,618,3.4,8
PROD-TL248,Premium Router Elite 620,Electronics,Apple,2020-01-12,1202.18,859.47,SUP00396,307,4.2,36
PROD-XB649,Classic Shirt Pro 586,Apparel,Levi's,2022-04-14,86.53,62.48,SUP00262,215,3.4,0
PROD-QO614,Eco Toaster Model 627,Home & Garden,Miracle-Gro,2024-08-01,500.0,307.98,SUP00209,291,4.1,17
PROD-HE167,HD Tablet Max 337,Electronics,HP,2017-05-17,1629.56,1317.74,SUP00182,660,3.7,15
PROD-DG715,Ultra Headphones Max 666,Electronics,Dell,2023-03-09,541.4,327.26,SUP00123,103,4.0,27
PROD-TM957,HD Smartphone Series 594,Electronics,Lenovo,2022-06-30,2000.0,1491.24,SUP00467,244,4.6,21
PROD-RB183,Modern Dresser Series 503,Furniture,Ashley,2019-05-16,2241.53,1780.87,SUP00152,401,3.6,58
PROD-CZ787,Elite Tennis Racket Model 777,Sports,The North Face,2015-12-31,800.0,610.4,SUP00229,57,3.7,4
PROD-SJ228,Pro Camera Max 326,Electronics,Nikon,2022-01-12,1636.36,1232.23,SUP00038,50,4.3,25
PROD-UW450,4K Router Model 464,Electronics,LG,2015-07-09,1498.89,1249.25,SUP00235,73,2.9,24
PROD-CF394,Premium Trimmer Model 275,Home & Garden,Scotts,2019-06-12,500.0,366.89,SUP00256,313,4.8,20
PROD-BW543,Classic Jeans Series 119,Apparel,Uniqlo,2019-09-06,149.05,109.37,SUP00285,275,4.5,3
PROD-OO390,Performance Dumbbell Set Plus 393,Sports,The North Face,2017-02-19,335.92,215.24,SUP00363,173,4.2,7
PROD-SW265,Contemporary Bed Max 219,Furniture,Rooms To Go,2016-12-28,1747.7,1392.05,SUP00077,303,4.7,17
PROD-UR308,Ultra Monitor Plus 322,Electronics,Sony,2020-01-23,1103.94,707.27,SUP00137,52,4.9,16
PROD-VW852,HD Smartphone Series 623,Electronics,Nikon,2024-02-18,469.2,347.55,SUP00168,314,4.8,19
PROD-YK344,Classic Dress Series 654,Apparel,Levi's,2016-11-22,67.32,43.81,SUP00346,661,3.7,6
PROD-ZJ316,Comfort Sneakers Plus 736,Apparel,Forever 21,2020-02-11,150.11,94.09,SUP00241,454,3.2,3
PROD-WB946,Compact Bookshelf Plus 868,Furniture,La-Z-Boy,2021-12-04,1287.17,968.27,SUP00134,328,3.9,20
PROD-XP566,Slim Fit Shoes Pro 942,Apparel,Adidas,2017-10-25,120.06,92.47,SUP00032,169,4.1,6
PROD-OK425,Professional Mixer Elite 607,Home & Garden,Scotts,2016-05-02,408.85,248.36,SUP00478,558,3.6,24
PROD-HS963,Advanced History,Books,Pearson,2016-01-12,31.05,21.44,SUP00368,496,4.8,0
PROD-NL775,Pro Tennis Racket Model 753,Sports,Spalding,2022-01-03,393.94,247.73,SUP00306,213,4.3,6
PROD-AS312,Compact Cabinet Edition 902,Furniture,West Elm,2023-01-06,1747.99,1133.89,SUP00112,269,3.9,35
PROD-SY320,Contemporary Dresser Plus 807,Furniture,Crate & Barrel,2016-09-24,2025.6,1291.64,SUP00264,143,3.9,15
PROD-KR769,Advanced Art,Books,Penguin,2018-02-13,41.31,26.19,SUP00380,706,3.5,0
PROD-JB238,Complete Art,Books,HarperCollins,2023-03-05,60.0,42.2,SUP00356,421,3.9,0
PROD-QR958,Smart Headphones Model 419,Electronics,Canon,2015-12-07,1093.45,679.01,SUP00036,494,3.5,19
PROD-VT503,Deluxe Blender Plus 289,Home & Garden,Miracle-Gro,2023-06-06,110.91,78.55,SUP00041,582,4.9,17
PROD-DD373,Classic Sneakers Pro 274,Apparel,Forever 21,2018-08-01,242.7,177.82,SUP00407,187,4.4,4
PROD-NO568,Pro Camera Elite 720,Electronics,Nikon,2019-01-20,1173.23,748.63,SUP00238,216,3.9,30
PROD-MI109,Practical Travel,Books,Pearson,2020-07-19,51.38,42.87,SUP00129,371,3.7,0
PROD-LN478,Wireless Tablet Elite 433,Electronics,Lenovo,2019-02-05,1267.03,994.66,SUP00298,451,4.8,8
PROD-MQ800,Wireless Monitor Edition 350,Electronics,Lenovo,2024-12-10,2000.0,1698.44,SUP00360,664,4.2,35
PROD-YJ838,Rustic Bookshelf Plus 845,Furniture,Havertys,2024-11-11,2225.99,1356.68,SUP00184,203,4.1,36
PROD-IO563,Modern Cabinet Pro 912,Furniture,Rooms To Go,2019-04-16,948.79,645.01,SUP00412,272,3.6,34
PROD-UX110,Smart Headphones Plus 950,Electronics,Asus,2022-06-12,730.57,539.06,SUP00474,307,4.4,15
PROD-LV667,A Guide to Science,Books,Penguin,2015-04-19,60.0,42.04,SUP00291,378,4.8,0
PROD-LB421,Wireless Speaker Plus 199,Electronics,Nikon,2023-06-15,2000.0,1382.88,SUP00474,149,3.3,33
PROD-UH659,Eco Fan Elite 944,Home & Garden,OXO,2019-08-24,284.53,196.07,SUP00447,329,3.5,16
PROD-ZZ615,Slim Fit Sweater Max 505,Apparel,H&M,2023-03-17,228.16,176.04,SUP00117,186,3.6,3
PROD-HN312,Regular Dress Model 829,Apparel,Nike,2024-02-25,98.71,68.58,SUP00107,529,4.7,1
PROD-QR419,Digital Speaker Plus 738,Electronics,Asus,2022-08-23,1203.3,809.84,SUP00413,187,4.3,29
PROD-TH252,Pro Speaker X 985,Electronics,HP,2022-09-12,937.19,604.81,SUP00183,98,4.3,8
PROD-DQ562,Modern Dresser Elite 117,Furniture,Havertys,2023-07-14,819.28,513.49,SUP00214,26,2.7,60
PROD-MP395,Ultra TV Elite 851,Electronics,Sony,2021-08-26,1003.2,706.09,SUP00091,675,3.0,18
PROD-QH599,Competition Dumbbell Set Max 292,Sports,Columbia,2023-12-09,714.38,568.8,SUP00365,257,4.0,6
PROD-UR229,Digital Monitor Series 154,Electronics,Nikon,2019-07-25,573.52,442.14,SUP00057,500,3.4,18
PROD-NY996,Slim Fit Boots Max 519,Apparel,Forever 21,2020-10-11,85.71,53.59,SUP00040,161,2.1,0
PROD-MF705,4K Tablet Model 634,Electronics,Sony,2018-10-11,849.85,559.36,SUP00486,658,3.5,26
PROD-XB280,Modern Bed Max 991,Furniture,Ethan Allen,2020-06-08,1444.74,1069.3,SUP00078,655,4.3,19
PROD-LW763,Deluxe Heater Max 141,Home & Garden,Scotts,2023-05-08,413.21,295.67,SUP00224,988,4.8,20
PROD-BM664,HD Smartphone X 702,Electronics,Nikon,2017-12-13,798.26,546.92,SUP00308,145,4.3,14
PROD-UH456,Performance Treadmill Edition 763,Sports,Yonex,2016-08-23,575.45,462.0,SUP00220,251,3.5,12
PROD-JP200,Formal Sneakers X 856,Apparel,Adidas,2021-12-22,98.98,77.72,SUP00301,273,4.2,3
PROD-TS256,Slim Fit Dress Max 148,Apparel,Uniqlo,2023-05-24,168.31,114.31,SUP00472,332,4.8,0
PROD-OR629,Digital Headphones X 621,Electronics,Lenovo,2019-01-17,1059.12,637.81,SUP00041,175,4.7,33
PROD-YN210,Training Gloves X 168,Sports,The North Face,2015-02-26,348.7,288.9,SUP00496,511,4.0,7
PROD-OG357,Premium Jacket Series 144,Apparel,Levi's,2017-02-23,134.87,113.3,SUP00001,265,4.7,2
PROD-KU829,Casual Jacket Pro 830,Apparel,Zara,2019-10-25,271.94,184.9,SUP00105,224,3.4,4
PROD-GJ212,Deluxe Toaster Pro 374,Home & Garden,KitchenAid,2018-05-03,151.21,97.47,SUP00421,108,3.7,11
PROD-JY481,Premium Sweater Max 175,Apparel,Gap,2022-09-02,105.68,77.31,SUP00258,402,4.7,3
PROD-KO146,Contemporary Bookshelf Plus 364,Furniture,West Elm,2022-09-28,930.08,664.3,SUP00004,587,3.8,27
PROD-EP285,The History,Books,Simon & Schuster,2017-08-07,47.83,37.28,SUP00222,245,3.9,0
PROD-GF463,Luxury Bench Elite 838,Furniture,IKEA,2023-05-28,2452.0,1503.49,SUP00074,323,4.0,12
PROD-RY380,Rustic Table Max 752,Furniture,Havertys,2019-07-08,2286.79,1590.79,SUP00446,361,3.6,51
PROD-JD240,Outdoor Yoga Mat Pro 462,Sports,Decathlon,2021-05-12,686.4,456.12,SUP00330,466,3.7,11
PROD-VU895,Wireless Headphones Series 368,Electronics,Dell,2023-07-14,925.99,775.76,SUP00317,458,4.2,16
PROD-NG202,Comfort Shirt Elite 401,Apparel,Adidas,2021-05-22,148.63,99.16,SUP00493,240,3.4,5
PROD-RJ717,Heavy Duty Vacuum X 562,Home & Garden,KitchenAid,2019-04-01,487.93,344.1,SUP00292,281,3.9,18
PROD-QU605,Essential Travel,Books,Pearson,2016-01-19,18.82,13.45,SUP00152,421,4.4,0
PROD-WJ132,Professional Blender Series 237,Home & Garden,Black+Decker,2018-08-16,500.0,345.56,SUP00346,406,3.7,8
PROD-FA789,Rustic Bed Model 991,Furniture,Crate & Barrel,2023-07-03,1258.54,961.83,SUP00236,932,4.8,55
PROD-RR477,Compact Bookshelf Max 215,Furniture,Pottery Barn,2020-02-02,1532.86,999.87,SUP00500,851,3.7,58
PROD-UE197,Rustic Bed Pro 892,Furniture,Havertys,2015-06-06,1740.55,1381.63,SUP00001,486,4.1,60
PROD-CH323,Executive Bookshelf Series 984,Furniture,Wayfair,2015-08-12,776.92,592.36,SUP00354,472,4.5,46
PROD-UJ997,Advanced Science,Books,Cambridge,2021-12-17,19.29,11.85,SUP00090,84,3.6,0
PROD-PG907,Training Golf Club Elite 429,Sports,Callaway,2021-09-15,509.87,429.55,SUP00186,373,4.5,9
PROD-VQ583,Regular Dress Elite 767,Apparel,Puma,2021-03-22,300.0,190.96,SUP00448,190,1.9,5
PROD-KE572,Smart Speaker Elite 765,Electronics,Sony,2023-02-24,1362.88,1075.1,SUP00115,67,4.1,32
PROD-TQ860,Professional Trimmer Edition 782,Home & Garden,Miracle-Gro,2024-03-26,224.73,146.53,SUP00111,636,4.1,9
PROD-UD716,Eco Iron Edition 640,Home & Garden,OXO,2020-07-31,212.32,158.68,SUP00138,516,4.4,7
PROD-OQ986,Elite Bicycle X 222,Sports,Callaway,2016-05-16,317.78,260.6,SUP00444,114,4.5,7
PROD-WS835,4K Tablet Pro 998,Electronics,Lenovo,2020-12-20,1032.72,725.34,SUP00241,120,2.8,32
PROD-XX794,Deluxe Mixer Pro 417,Home & Garden,Rubbermaid,2016-06-14,158.78,101.2,SUP00488,126,4.5,23
PROD-OL618,Compact Lawn Mower X 932,Home & Garden,Rubbermaid,2022-04-18,341.7,213.12,SUP00224,230,3.6,6
PROD-EM645,Premium TV X 954,Electronics,Nikon,2018-06-18,664.85,419.14,SUP00457,204,4.5,13
PROD-ZO671,Training Gloves Pro 577,Sports,Adidas,2022-03-17,312.36,216.12,SUP00005,247,3.7,9
PROD-BC227,Compact Dresser Edition 883,Furniture,West Elm,2020-09-14,1169.18,715.68,SUP00180,110,3.6,17
PROD-BS733,Compact Desk Plus 422,Furniture,Crate & Barrel,2022-06-26,985.27,708.28,SUP00280,499,4.0,34
PROD-ZF694,Ultra Router Max 344,Electronics,Apple,2021-07-12,1831.7,1553.6,SUP00130,287,4.4,32
PROD-GW896,Modern Table Elite 552,Furniture,Rooms To Go,2021-05-25,2155.6,1501.74,SUP00012,513,3.9,53
PROD-PM171,Training Tennis Racket Edition 188,Sports,Adidas,2018-10-23,415.29,330.8,SUP00313,78,4.6,3
PROD-ZQ843,Slim Fit Sweater Edition 700,Apparel,Nike,2024-01-17,184.35,144.87,SUP00085,462,2.7,5
PROD-VZ195,Advanced Philosophy,Books,Wiley,2023-03-20,23.63,19.34,SUP00061,234,3.4,0
PROD-SD910,Pro Dumbbell Set Model 316,Sports,Yonex,2015-09-14,800.0,642.45,SUP00370,464,4.1,4
PROD-SG299,Training Football Edition 121,Sports,Decathlon,2015-10-15,246.97,172.07,SUP00178,518,3.5,9
PROD-NI107,Executive Bench X 805,Furniture,Wayfair,2018-08-12,2666.57,2134.82,SUP00094,176,3.5,48
PROD-GU177,Regular Dress Max 723,Apparel,Zara,2024-08-15,266.26,186.98,SUP00183,679,3.8,3
PROD-DR608,Slim Fit Pants Pro 145,Apparel,Gap,2015-10-15,300.0,218.75,SUP00435,1115,4.5,6
PROD-UC955,Smart Vacuum Edition 170,Home & Garden,Philips,2015-02-05,500.0,336.1,SUP00050,216,4.6,14
PROD-DR145,Training Helmet Series 117,Sports,The North Face,2015-07-18,749.16,493.39,SUP00191,284,4.4,11
PROD-KG309,Heavy Duty Vacuum Elite 645,Home & Garden,Scotts,2018-07-02,348.49,259.38,SUP00129,185,4.1,21
PROD-XA272,Formal Shoes Max 788,Apparel,Forever 21,2015-01-15,145.44,109.46,SUP00451,55,3.9,6
PROD-OG384,Classic Sweater Pro 334,Apparel,Zara,2022-01-15,101.6,78.28,SUP00398,339,2.2,1
PROD-RC246,Premium Toaster X 297,Home & Garden,KitchenAid,2023-06-16,292.07,185.77,SUP00120,272,4.2,21
PROD-WH928,Digital Smartphone X 559,Electronics,Sony,2019-01-02,1301.61,954.15,SUP00480,437,2.8,27
PROD-MG261,Casual Sneakers Plus 960,Apparel,Zara,2022-08-05,241.53,174.86,SUP00170,462,2.9,5
PROD-RQ509,Sport Shoes X 154,Apparel,H&M,2017-12-21,300.0,198.23,SUP00234,520,3.9,4
PROD-QZ403,Indoor Bicycle Max 968,Sports,Adidas,2016-02-20,533.99,355.93,SUP00372,86,3.3,9
PROD-WG273,Deluxe Fan Plus 555,Home & Garden,Black+Decker,2023-01-14,400.5,294.59,SUP00090,62,4.7,21
PROD-ON956,Smart Tablet Elite 479,Electronics,Samsung,2017-06-12,1423.81,1189.13,SUP00130,290,3.9,8
PROD-HF922,Luxury Table Pro 260,Furniture,Rooms To Go,2017-07-19,1087.06,912.21,SUP00227,432,4.2,17
PROD-VV970,Competition Dumbbell Set Max 872,Sports,Columbia,2017-08-31,800.0,487.34,SUP00084,660,3.6,3
PROD-VE254,Digital Speaker X 757,Electronics,Canon,2024-04-18,1226.05,1031.4,SUP00263,664,3.8,13
PROD-CK294,Luxury Cabinet Model 594,Furniture,Rooms To Go,2020-11-28,1432.2,1128.55,SUP00283,163,4.2,53
PROD-MD126,Training Yoga Mat Series 976,Sports,Wilson,2017-01-16,431.76,295.78,SUP00410,246,4.3,3
PROD-ND643,Digital Speaker Plus 350,Electronics,Samsung,2022-01-01,2000.0,1537.27,SUP00353,68,3.8,16
PROD-SK525,The Business,Books,Pearson,2023-08-20,26.47,22.31,SUP00104,216,4.0,0
PROD-BL338,Luxury Bookshelf Max 511,Furniture,Crate & Barrel,2017-08-15,1697.64,1391.97,SUP00242,501,2.8,56
PROD-QH551,Deluxe Toaster Plus 643,Home & Garden,OXO,2018-08-31,431.22,290.57,SUP00312,1050,4.2,10
PROD-UB571,Comfort Shirt X 305,Apparel,Adidas,2015-11-18,119.09,81.07,SUP00360,948,4.0,0
PROD-LD387,Pro Football X 593,Sports,Adidas,2018-12-22,397.86,283.6,SUP00144,599,4.9,9
PROD-DT807,Luxury Cabinet Max 497,Furniture,Rooms To Go,2016-04-02,3000.0,2511.96,SUP00069,317,3.9,58
PROD-WZ782,Introduction to Travel,Books,HarperCollins,2017-11-17,36.5,30.28,SUP00074,348,3.7,0
PROD-WN379,Rustic Bench Pro 913,Furniture,Ethan Allen,2024-02-09,1735.6,1238.08,SUP00087,363,4.8,41
PROD-YE307,Professional Trimmer Pro 401,Home & Garden,Dyson,2017-06-22,500.0,355.81,SUP00234,1135,4.1,13
PROD-WL277,Contemporary Table Series 828,Furniture,Ashley,2019-06-12,809.11,601.05,SUP00375,332,4.3,13
PROD-EI945,Heavy Duty Heater Max 502,Home & Garden,Cuisinart,2019-10-31,67.92,46.88,SUP00258,508,3.2,11
PROD-YL913,Premium Router Model 969,Electronics,Samsung,2015-07-22,2000.0,1423.91,SUP00058,479,4.3,9
PROD-AT510,Deluxe Vacuum Series 685,Home & Garden,KitchenAid,2021-10-05,225.8,143.37,SUP00054,452,4.1,15
PROD-IV639,Slim Fit Dress Edition 955,Apparel,Under Armour,2021-05-07,109.31,83.37,SUP00278,345,3.7,1
PROD-QD137,Compact Bench Pro 650,Furniture,Pottery Barn,2023-07-21,669.93,402.29,SUP00028,155,4.9,39
PROD-HR271,Premium Jacket Max 235,Apparel,Nike,2024-11-07,76.84,55.85,SUP00052,385,4.2,1
PROD-TD939,Pro Laptop Elite 969,Electronics,Dell,2023-08-02,844.78,647.28,SUP00441,405,3.9,24
PROD-WC784,4K Headphones Series 942,Electronics,Nikon,2016-12-20,1398.27,1147.84,SUP00394,160,3.2,20
PROD-AK694,Premium Camera Series 864,Electronics,Asus,2021-03-22,2000.0,1265.01,SUP00021,294,4.8,22
PROD-NO673,Slim Fit Sneakers Edition 470,Apparel,Gap,2022-06-28,135.17,89.88,SUP00441,822,3.4,2
PROD-PB179,Sport Jeans Edition 846,Apparel,Levi's,2021-02-11,81.58,55.14,SUP00461,1003,4.1,5
PROD-ID360,Essential Fan X 156,Home & Garden,Cuisinart,2024-04-05,210.71,142.62,SUP00058,809,4.0,11
PROD-YX856,Premium Coffee Maker Pro 653,Home & Garden,Miracle-Gro,2018-10-27,405.67,265.21,SUP00270,650,4.5,7
PROD-HF633,The Travel,Books,Macmillan,2018-08-21,19.46,11.68,SUP00113,73,3.3,0
PROD-AS966,Competition Tennis Racket Max 453,Sports,The North Face,2022-03-12,800.0,559.26,SUP00354,359,4.4,5
PROD-FH445,Performance Yoga Mat Max 723,Sports,Columbia,2018-03-27,589.43,438.6,SUP00068,337,4.5,11
PROD-HQ115,Elite Golf Club Model 971,Sports,The North Face,2018-07-02,185.71,121.25,SUP00091,460,4.5,10
PROD-IG229,Outdoor Tennis Racket X 980,Sports,Yonex,2020-04-06,459.08,321.26,SUP00471,729,4.7,11
PROD-YV659,Modern Sofa Max 400,Furniture,Havertys,2021-02-28,2878.18,2249.59,SUP00020,40,4.1,41
PROD-GI891,Premium Monitor X 509,Electronics,Canon,2020-07-08,1292.57,965.55,SUP00392,91,2.6,15
PROD-SM637,Vintage Bed Pro 676,Furniture,Ashley,2016-10-26,1404.52,983.09,SUP00257,179,3.5,28
PROD-HO533,Pro Football Series 193,Sports,The North Face,2016-05-22,275.67,166.78,SUP00130,272,4.0,8
PROD-UT802,4K Printer Edition 901,Electronics,Asus,2021-11-21,1026.81,830.69,SUP00162,113,4.6,7
PROD-AT804,Pro Treadmill X 874,Sports,The North Face,2023-11-23,210.84,172.44,SUP00348,373,2.6,9
PROD-DM361,4K TV Model 722,Electronics,Lenovo,2021-11-22,1719.29,1246.81,SUP00328,141,3.4,6
PROD-EV631,Ultra Camera Series 826,Electronics,LG,2023-05-31,648.85,395.09,SUP00325,532,3.0,7
PROD-JD438,Heavy Duty Heater Edition 498,Home & Garden,Scotts,2018-10-24,281.32,208.21,SUP00369,443,4.1,19
PROD-IN449,Deluxe Iron Pro 241,Home & Garden,Bosch,2024-07-11,156.73,117.8,SUP00297,468,4.7,24
PROD-WV552,Outdoor Yoga Mat Edition 870,Sports,Adidas,2018-08-30,348.65,245.46,SUP00410,458,4.7,4
PROD-ZQ622,Essential Iron Max 191,Home & Garden,Bosch,2016-02-22,214.78,171.95,SUP00044,234,4.7,12
PROD-HN489,Sport Sweater Elite 490,Apparel,Gap,2016-04-06,72.79,50.94,SUP00110,197,4.1,1
PROD-VY856,Introduction to Business,Books,Cambridge,2023-10-01,19.1,13.9,SUP00228,341,4.6,0
PROD-JT967,The Business,Books,HarperCollins,2015-04-21,33.21,20.65,SUP00290,99,4.3,0
PROD-YK361,The Fiction,Books,Cambridge,2021-04-23,33.61,24.27,SUP00205,127,4.0,0
PROD-GI451,Professional Lawn Mower Max 404,Home & Garden,Dyson,2022-03-17,234.74,183.65,SUP00229,224,3.8,21
PROD-IT750,Elite Bicycle Plus 894,Sports,Spalding,2015-10-06,440.85,300.89,SUP00306,273,3.9,7
PROD-PK690,4K Tablet Max 531,Electronics,Sony,2024-10-31,660.82,397.8,SUP00168,880,4.3,27
PROD-HY554,Compact Dresser Plus 221,Furniture,Wayfair,2015-11-18,2530.45,1924.73,SUP00366,288,4.3,23
PROD-TP602,Slim Fit Jeans Plus 517,Apparel,Under Armour,2019-06-03,140.51,92.97,SUP00321,69,3.9,4
PROD-JV953,Comfort Sweater Max 444,Apparel,Gap,2023-05-26,172.8,135.83,SUP00286,496,4.0,2
PROD-EV811,Performance Golf Club Elite 448,Sports,Columbia,2018-08-23,272.08,215.78,SUP00322,266,4.3,8
PROD-QR778,Heavy Duty Lawn Mower X 538,Home & Garden,Philips,2024-01-20,234.67,185.76,SUP00377,545,4.3,10
PROD-QU734,The History,Books,Wiley,2018-12-01,27.92,20.39,SUP00332,393,4.7,0
PROD-EI515,Indoor Yoga Mat X 884,Sports,The North Face,2023-03-17,609.3,394.22,SUP00083,247,3.6,10
PROD-HU805,Regular T-Shirt Elite 687,Apparel,Puma,2020-11-11,64.16,41.33,SUP00364,896,3.5,4
PROD-NU631,Outdoor Gloves Model 474,Sports,Decathlon,2023-08-29,800.0,645.12,SUP00047,481,4.7,10
PROD-XU661,Digital Laptop Series 292,Electronics,Dell,2018-11-04,1442.51,1220.19,SUP00448,386,4.3,31
PROD-KG723,Wireless Laptop Edition 370,Electronics,Samsung,2016-12-03,736.36,514.64,SUP00388,965,3.1,35
PROD-NR635,Slim Fit Sneakers Elite 167,Apparel,Levi's,2018-02-27,129.74,93.46,SUP00142,109,4.8,3
PROD-YR133,All-Weather Golf Club Elite 832,Sports,Callaway,2024-08-09,278.7,209.25,SUP00173,311,4.1,8
PROD-ST718,Complete Philosophy,Books,Pearson,2024-09-07,53.19,38.95,SUP00032,372,3.7,0
PROD-HJ916,Essential Iron Series 233,Home & Garden,Rubbermaid,2019-12-05,261.08,159.44,SUP00110,93,3.0,12
PROD-UL641,The Cooking,Books,Penguin,2016-10-09,35.19,24.84,SUP00292,116,3.5,0
PROD-UO405,Eco Fan Max 876,Home & Garden,Dyson,2018-02-13,134.79,91.97,SUP00179,504,4.0,23
PROD-YW398,A Guide to History,Books,Cambridge,2016-10-31,14.87,9.35,SUP00179,462,4.0,0
PROD-OK400,Slim Fit Shoes Model 953,Apparel,Forever 21,2016-10-26,146.98,98.16,SUP00107,100,3.9,2
PROD-HE455,Essential Fiction,Books,Wiley,2022-06-29,60.0,39.95,SUP00234,752,4.3,0
PROD-SK250,4K TV Series 702,Electronics,LG,2020-01-09,980.53,688.35,SUP00365,358,3.1,21
PROD-YX714,Wireless Smartphone Elite 581,Electronics,Samsung,2017-07-31,751.77,549.97,SUP00399,206,3.3,28
PROD-BM584,4K Speaker Model 435,Electronics,Canon,2022-08-08,894.46,610.7,SUP00456,411,3.7,31
PROD-KZ767,Digital Smartphone Edition 881,Electronics,LG,2019-03-06,1596.48,1126.68,SUP00300,230,3.5,19
PROD-PN460,Luxury Chair X 346,Furniture,Wayfair,2015-01-05,390.2,324.89,SUP00077,177,3.4,46
PROD-AA104,Rustic Desk Model 286,Furniture,La-Z-Boy,2023-07-05,1346.89,1123.66,SUP00147,368,2.6,58
PROD-RM433,Indoor Treadmill Edition 482,Sports,Yonex,2016-03-05,152.2,100.03,SUP00227,1100,4.3,6
PROD-PA779,Casual T-Shirt Model 830,Apparel,Under Armour,2024-09-29,194.7,161.6,SUP00490,410,4.8,0
PROD-FE316,Advanced Fiction,Books,Cambridge,2022-12-11,31.94,26.77,SUP00047,576,2.8,0
PROD-CK105,Performance Helmet Series 407,Sports,Adidas,2016-09-04,227.18,168.61,SUP00095,879,4.5,10
PROD-GZ791,Compact Coffee Maker Model 258,Home & Garden,Dyson,2021-09-28,218.75,149.55,SUP00020,377,3.6,12
PROD-EK795,Practical Self-Help,Books,Hachette,2019-07-18,18.64,11.47,SUP00087,162,4.0,0
