transaction_id,transaction_date,department,transaction_type,description,amount,currency,profit_margin,cost_center,payment_method,approval_status
TXN-124346,2024-05-28,HR,Expense,Employee Events,1098.89,USD,,CC-HR-01,Bank Transfer,Pending
TXN-123373,2024-05-28,Operations,Expense,Equipment Purchase,5124.79,USD,,CC-OPS-02,Bank Transfer,Approved
TXN-101847,2024-05-28,Operations,Expense,Utilities,4106.01,INR,,CC-OPS-03,Bank Transfer,Approved
TXN-124335,2024-05-28,IT,Expense,Cloud Infrastructure,2268.62,USD,,CC-IT-01,Bank Transfer,Pending
TXN-107988,2024-05-28,Operations,Expense,Maintenance,43745.38,INR,,CC-OPS-03,Bank Transfer,Approved
TXN-103607,2024-05-28,IT,Expense,Hardware Purchase,91885.18,EUR,,CC-IT-01,Bank Transfer,Approved
TXN-115806,2024-05-28,Sales,Revenue,Subscription Revenue,4370.18,INR,0.59,CC-SALES-01,UPI,Pending
TXN-125165,2024-05-28,Marketing,Expense,Social Media Ads,9575.92,USD,,CC-MKT-03,Bank Transfer,Approved
TXN-111568,2024-05-28,Sales,Revenue,Contract Revenue,16964.0,USD,0.78,CC-SALES-01,Bank Transfer,Approved
TXN-102309,2024-05-28,Sales,Revenue,Service Revenue,28495.18,USD,0.64,CC-SALES-02,Bank Transfer,Approved
TXN-104570,2024-05-28,HR,Expense,Salaries,2707.47,INR,,CC-HR-02,Credit,Approved
TXN-119060,2024-05-28,Sales,Expense,Trade Show Costs,1434.0,EUR,,CC-SALES-02,Credit,Approved
TXN-116446,2024-05-28,IT,Expense,Software Licenses,35347.83,USD,,CC-IT-01,Bank Transfer,Approved
TXN-129527,2024-05-28,Sales,Revenue,License Sales,1868.41,GBP,0.48,CC-SALES-01,Bank Transfer,Rejected
TXN-125344,2024-05-28,HR,Revenue,Recruitment Fees,5200.3,USD,0.24,CC-HR-02,Credit,Approved
TXN-128730,2024-05-28,Sales,Revenue,License Sales,10070.71,USD,0.49,CC-SALES-01,Bank Transfer,Approved
TXN-121002,2024-05-28,Sales,Revenue,Product Sales,414.66,USD,0.5,CC-SALES-01,Credit,Approved
TXN-101493,2024-05-28,Sales,Expense,Client Entertainment,1501.34,USD,,CC-SALES-02,Bank Transfer,Approved
TXN-117971,2024-05-28,Operations,Expense,Maintenance,9224.14,INR,,CC-OPS-03,Bank Transfer,Pending
TXN-123549,2024-05-28,Operations,Expense,Maintenance,623.91,USD,,CC-OPS-02,Bank Transfer,Pending
TXN-102493,2024-05-28,HR,Expense,Benefits,9320.13,USD,,CC-HR-01,Bank Transfer,Pending
TXN-117794,2024-05-28,Operations,Expense,Supplies,1262.42,USD,,CC-OPS-04,Credit,Approved
TXN-121182,2024-05-28,HR,Expense,Recruitment Costs,3969.99,USD,,CC-HR-02,Bank Transfer,Approved
TXN-101900,2024-05-28,Operations,Revenue,Consulting Revenue,4858.51,EUR,0.27,CC-OPS-01,UPI,Approved
TXN-127210,2024-05-28,IT,Expense,Hardware Purchase,1848.09,USD,,CC-IT-02,Bank Transfer,Approved
TXN-116020,2024-05-28,Marketing,Expense,Marketing Campaign,23024.17,USD,,CC-MKT-03,Bank Transfer,Approved
TXN-123128,2024-05-28,HR,Expense,Employee Events,922.69,EUR,,CC-HR-01,Bank Transfer,Rejected
TXN-107932,2024-05-28,Sales,Revenue,Contract Revenue,13266.44,USD,0.75,CC-SALES-01,Bank Transfer,Approved
TXN-105981,2024-05-28,Operations,Revenue,Consulting Revenue,1422.89,USD,0.34,CC-OPS-03,UPI,Approved
TXN-115050,2024-05-28,HR,Revenue,Training Revenue,3279.12,INR,0.22,CC-HR-01,Credit,Approved
TXN-112112,2024-05-28,Marketing,Expense,SEO Services,264979.09,GBP,,CC-MKT-02,UPI,Approved
TXN-126278,2024-05-28,HR,Expense,Benefits,15449.19,USD,,CC-HR-02,Bank Transfer,Approved
TXN-101342,2024-05-28,Operations,Expense,Logistics Costs,1440.15,USD,,CC-OPS-01,Bank Transfer,Approved
TXN-100419,2024-05-28,Sales,Revenue,License Sales,7323.69,EUR,0.74,CC-SALES-03,Cash,Pending
TXN-118259,2024-05-29,IT,Expense,Cloud Infrastructure,3231.47,USD,,CC-IT-02,Bank Transfer,Approved
TXN-112017,2024-05-29,Sales,Revenue,Product Sales,2169.07,USD,0.5,CC-SALES-01,Bank Transfer,Approved
TXN-128459,2024-05-29,Marketing,Expense,Social Media Ads,913.56,USD,,CC-MKT-01,Bank Transfer,Approved
TXN-100235,2024-05-29,Sales,Revenue,Product Sales,18794.16,INR,0.55,CC-SALES-01,Bank Transfer,Approved
TXN-103890,2024-05-29,Operations,Revenue,Consulting Revenue,159.43,USD,0.33,CC-OPS-02,Credit,Rejected
TXN-115318,2024-05-29,HR,Expense,Employee Events,21919.74,USD,,CC-HR-02,Credit,Approved
TXN-105748,2024-05-29,Sales,Revenue,Service Revenue,1291.17,GBP,0.52,CC-SALES-01,Credit,Pending
TXN-100914,2024-05-29,IT,Expense,IT Support,2108.36,USD,,CC-IT-01,Bank Transfer,Approved
TXN-120503,2024-05-29,Operations,Expense,Supplies,1437.87,USD,,CC-OPS-01,Bank Transfer,Approved
TXN-101749,2024-05-29,Sales,Expense,Travel Expenses,1200.76,USD,,CC-SALES-02,UPI,Approved
TXN-104660,2024-05-29,Sales,Revenue,Service Revenue,38959.74,USD,0.63,CC-SALES-03,Bank Transfer,Approved
TXN-123902,2024-05-29,Operations,Revenue,Operational Revenue,4916.0,USD,0.43,CC-OPS-04,Bank Transfer,Approved
TXN-112014,2024-05-29,IT,Expense,Cybersecurity,3520.48,INR,,CC-IT-01,Bank Transfer,Approved
TXN-128651,2024-05-29,Operations,Expense,Supplies,5674.74,GBP,,CC-OPS-04,Bank Transfer,Approved
TXN-102197,2024-05-29,Operations,Expense,Logistics Costs,9055.88,INR,,CC-OPS-01,Bank Transfer,Approved
TXN-125671,2024-05-29,HR,Expense,Salaries,2104.85,USD,,CC-HR-02,Bank Transfer,Approved
TXN-120745,2024-05-29,Sales,Expense,Sales Commission,5962.31,USD,,CC-SALES-01,Cash,Approved
TXN-101633,2024-05-29,Sales,Revenue,Contract Revenue,11170.58,EUR,0.78,CC-SALES-02,Bank Transfer,Approved
TXN-105917,2024-05-29,Sales,Expense,Sales Commission,13110.23,USD,,CC-SALES-03,Bank Transfer,Approved
TXN-104256,2024-05-29,Sales,Expense,Sales Tools,1349.68,INR,,CC-SALES-01,Bank Transfer,Approved
TXN-116667,2024-05-29,Sales,Expense,Travel Expenses,2534.28,EUR,,CC-SALES-01,UPI,Approved
TXN-107920,2024-05-29,Sales,Revenue,Service Revenue,7720.9,USD,0.75,CC-SALES-03,UPI,Approved
TXN-113803,2024-05-29,Sales,Revenue,Service Revenue,7002.68,USD,0.65,CC-SALES-01,Bank Transfer,Approved
TXN-119330,2024-05-29,IT,Expense,Cybersecurity,10919.91,INR,,CC-IT-01,UPI,Approved
TXN-123254,2024-05-29,Operations,Expense,Equipment Purchase,8782.22,USD,,CC-OPS-02,Cash,Approved
TXN-114066,2024-05-29,Sales,Revenue,Product Sales,19153.78,USD,0.56,CC-SALES-02,Bank Transfer,Approved
TXN-127855,2024-05-29,Sales,Revenue,Contract Revenue,1632.21,USD,0.61,CC-SALES-03,Bank Transfer,Approved
TXN-116552,2024-05-29,HR,Expense,Training Programs,5526.98,EUR,,CC-HR-01,Cash,Approved
TXN-114947,2024-05-29,Marketing,Expense,SEO Services,7881.33,USD,,CC-MKT-03,Bank Transfer,Approved
TXN-114116,2024-05-29,Sales,Revenue,Service Revenue,1648.44,EUR,0.73,CC-SALES-03,Credit,Approved
TXN-120717,2024-05-29,IT,Expense,Software Licenses,4164.79,USD,,CC-IT-02,Bank Transfer,Pending
TXN-114891,2024-05-29,Operations,Expense,Logistics Costs,7754.6,INR,,CC-OPS-01,Bank Transfer,Approved
TXN-105372,2024-05-29,Operations,Revenue,Service Fees,3878.72,INR,0.33,CC-OPS-01,Bank Transfer,Approved
TXN-113185,2024-05-29,HR,Expense,Benefits,20745.23,USD,,CC-HR-01,UPI,Approved
TXN-128824,2024-05-29,Operations,Revenue,Consulting Revenue,12839.56,INR,0.17,CC-OPS-02,Bank Transfer,Approved
TXN-122998,2024-05-29,HR,Expense,Benefits,8552.45,INR,,CC-HR-01,Bank Transfer,Approved
TXN-111738,2024-05-29,HR,Expense,Payroll Taxes,3230.49,USD,,CC-HR-01,UPI,Approved
TXN-126500,2024-05-29,HR,Expense,Training Programs,5019.03,USD,,CC-HR-02,UPI,Pending
TXN-100157,2024-05-29,Sales,Revenue,Product Sales,2931.85,USD,0.68,CC-SALES-02,Credit,Approved
TXN-111319,2024-05-29,Operations,Expense,Office Rent,980.26,USD,,CC-OPS-03,Cash,Pending
TXN-112466,2024-05-29,Operations,Expense,Supplies,2255.6,USD,,CC-OPS-02,Credit,Approved
TXN-124597,2024-05-29,Sales,Revenue,Contract Revenue,6104.39,USD,0.63,CC-SALES-01,Bank Transfer,Approved
TXN-103836,2024-05-29,Operations,Expense,Maintenance,580.87,USD,,CC-OPS-04,UPI,Approved
TXN-110091,2024-05-29,Marketing,Expense,Social Media Ads,1725.65,USD,,CC-MKT-02,Bank Transfer,Approved
TXN-118692,2024-05-29,Sales,Revenue,Contract Revenue,15696.53,USD,0.6,CC-SALES-03,Bank Transfer,Approved
TXN-128129,2024-05-29,Marketing,Revenue,Sponsorship Income,8932.84,USD,0.3,CC-MKT-01,Credit,Approved
TXN-106003,2024-05-30,Sales,Revenue,Subscription Revenue,4062.02,USD,0.49,CC-SALES-03,Bank Transfer,Approved
TXN-122428,2024-05-30,Sales,Revenue,Service Revenue,6397.32,INR,0.67,CC-SALES-03,UPI,Rejected
TXN-121173,2024-05-30,IT,Expense,Network Costs,12358.41,EUR,,CC-IT-01,UPI,Approved
TXN-127683,2024-05-30,Sales,Expense,Sales Tools,274.07,USD,,CC-SALES-03,Bank Transfer,Approved
TXN-125566,2024-05-30,Marketing,Revenue,Affiliate Revenue,3153.01,USD,0.41,CC-MKT-01,Credit,Approved
TXN-124718,2024-05-30,Operations,Revenue,Service Fees,4069.14,USD,0.39,CC-OPS-04,Bank Transfer,Approved
TXN-128073,2024-05-30,HR,Expense,Recruitment Costs,5692.64,USD,,CC-HR-02,UPI,Approved
TXN-110661,2024-05-30,Marketing,Expense,Advertising Spend,134.7,INR,,CC-MKT-02,Bank Transfer,Approved
TXN-107332,2024-05-30,Sales,Revenue,Service Revenue,6848.58,USD,0.54,CC-SALES-01,Bank Transfer,Pending
TXN-116351,2024-05-30,Operations,Expense,Logistics Costs,615.36,USD,,CC-OPS-02,Bank Transfer,Approved
TXN-121408,2024-05-30,IT,Expense,Hardware Purchase,1381.75,INR,,CC-IT-01,Cash,Pending
TXN-106968,2024-05-30,Sales,Expense,Sales Tools,786.14,GBP,,CC-SALES-02,Credit,Approved
TXN-106926,2024-05-30,HR,Expense,Salaries,1850.86,USD,,CC-HR-02,Bank Transfer,Approved
TXN-119407,2024-05-30,Operations,Expense,Utilities,789.44,EUR,,CC-OPS-04,Bank Transfer,Approved
TXN-111186,2024-05-30,Sales,Revenue,Product Sales,946.54,USD,0.7,CC-SALES-01,Credit,Approved
TXN-116067,2024-05-30,IT,Expense,IT Support,8884.43,EUR,,CC-IT-01,Credit,Approved
TXN-127365,2024-05-30,Marketing,Expense,Social Media Ads,883.5,GBP,,CC-MKT-01,Bank Transfer,Approved
TXN-104061,2024-05-30,Marketing,Expense,Social Media Ads,799.97,USD,,CC-MKT-01,Credit,Approved
TXN-119570,2024-05-30,IT,Expense,Software Licenses,1585.94,USD,,CC-IT-01,Bank Transfer,Approved
TXN-110090,2024-05-30,HR,Expense,Employee Events,18103.42,INR,,CC-HR-02,Bank Transfer,Pending
TXN-108205,2024-05-30,Sales,Revenue,License Sales,2289.89,USD,0.65,CC-SALES-02,Credit,Approved
TXN-110073,2024-05-30,IT,Expense,Cloud Infrastructure,9473.45,GBP,,CC-IT-01,Bank Transfer,Approved
TXN-102312,2024-05-30,IT,Expense,Cloud Infrastructure,1956.3,USD,,CC-IT-01,Credit,Approved
TXN-111722,2024-05-30,HR,Revenue,Recruitment Fees,1029.64,USD,0.34,CC-HR-02,Bank Transfer,Approved
TXN-111852,2024-05-30,HR,Expense,Training Programs,3221.08,INR,,CC-HR-01,UPI,Approved
TXN-129578,2024-05-30,Marketing,Expense,SEO Services,2812.33,USD,,CC-MKT-01,Bank Transfer,Approved
TXN-109936,2024-05-30,IT,Expense,IT Support,362.51,USD,,CC-IT-01,Bank Transfer,Approved
TXN-118554,2024-05-30,Operations,Expense,Supplies,1518.95,INR,,CC-OPS-04,Credit,Approved
TXN-104431,2024-05-30,Marketing,Expense,Marketing Campaign,777.56,USD,,CC-MKT-02,UPI,Pending
TXN-102325,2024-05-30,Sales,Expense,Sales Tools,3936.03,USD,,CC-SALES-02,Bank Transfer,Approved
TXN-106343,2024-05-30,HR,Revenue,Training Revenue,2094.68,USD,0.28,CC-HR-02,Bank Transfer,Approved
TXN-112058,2024-05-30,Operations,Expense,Supplies,1307.1,GBP,,CC-OPS-02,Bank Transfer,Approved
TXN-123319,2024-05-30,Operations,Expense,Equipment Purchase,1949.79,INR,,CC-OPS-03,Cash,Approved
TXN-123963,2024-05-30,Marketing,Expense,Social Media Ads,4068.31,USD,,CC-MKT-01,Credit,Approved
TXN-115327,2024-05-30,IT,Expense,Cloud Infrastructure,372.29,USD,,CC-IT-02,Bank Transfer,Pending
TXN-101416,2024-05-30,Marketing,Expense,Content Creation,4125.99,USD,,CC-MKT-01,UPI,Approved
TXN-109979,2024-05-30,IT,Expense,Network Costs,2261.24,USD,,CC-IT-01,Credit,Approved
TXN-107347,2024-05-30,HR,Revenue,Recruitment Fees,1793.25,USD,0.38,CC-HR-01,Credit,Approved
TXN-125124,2024-05-30,Operations,Expense,Utilities,3016.17,USD,,CC-OPS-03,Bank Transfer,Approved
TXN-113032,2024-05-30,Operations,Expense,Utilities,44589.98,GBP,,CC-OPS-04,Credit,Approved
TXN-112946,2024-05-30,HR,Expense,Training Programs,124521.1,GBP,,CC-HR-01,Credit,Approved
TXN-128671,2024-05-30,Sales,Expense,Client Entertainment,2907.81,EUR,,CC-SALES-03,Bank Transfer,Approved
TXN-117960,2024-05-30,HR,Expense,Salaries,13033.09,INR,,CC-HR-02,UPI,Approved
TXN-104946,2024-05-30,Sales,Revenue,Contract Revenue,47616.6,USD,0.7,CC-SALES-03,Bank Transfer,Pending
TXN-120779,2024-05-30,Sales,Expense,Sales Commission,1485.77,EUR,,CC-SALES-02,UPI,Approved
TXN-104647,2024-05-30,Operations,Revenue,Consulting Revenue,13242.62,USD,0.42,CC-OPS-01,UPI,Approved
TXN-108451,2024-05-30,Sales,Expense,Trade Show Costs,1039.66,INR,,CC-SALES-01,Bank Transfer,Approved
TXN-109562,2024-05-30,Operations,Expense,Supplies,782.49,USD,,CC-OPS-02,Bank Transfer,Approved
TXN-124906,2024-05-30,Operations,Revenue,Consulting Revenue,19420.51,USD,0.43,CC-OPS-02,Credit,Approved
TXN-112889,2024-05-30,Sales,Revenue,Subscription Revenue,2104.79,USD,0.65,CC-SALES-03,UPI,Approved
TXN-117738,2024-05-30,Sales,Revenue,License Sales,1011.76,EUR,0.64,CC-SALES-01,Bank Transfer,Approved
TXN-101168,2024-05-30,Operations,Revenue,Service Fees,727.34,USD,0.45,CC-OPS-03,Bank Transfer,Rejected
TXN-112961,2024-05-31,Sales,Revenue,Service Revenue,9948.46,USD,0.66,CC-SALES-03,UPI,Approved
TXN-125170,2024-05-31,Sales,Revenue,License Sales,9980.12,INR,0.58,CC-SALES-02,Credit,Approved
TXN-124146,2024-05-31,Sales,Revenue,Service Revenue,1052.62,EUR,0.66,CC-SALES-03,Credit,Pending
TXN-129408,2024-05-31,Sales,Revenue,Product Sales,30267.93,USD,0.63,CC-SALES-03,Bank Transfer,Approved
TXN-113509,2024-05-31,Sales,Revenue,Product Sales,9286.66,USD,0.72,CC-SALES-01,Bank Transfer,Approved
TXN-129374,2024-05-31,IT,Expense,Cloud Infrastructure,1030.2,EUR,,CC-IT-02,Credit,Approved
TXN-107884,2024-05-31,Sales,Revenue,Contract Revenue,68143.51,GBP,0.71,CC-SALES-01,Credit,Approved
TXN-127537,2024-05-31,HR,Expense,Employee Events,4542.06,USD,,CC-HR-02,Bank Transfer,Pending
TXN-113874,2024-05-31,HR,Expense,Employee Events,6412.47,USD,,CC-HR-02,Credit,Approved
TXN-102310,2024-05-31,IT,Expense,Network Costs,8131.14,INR,,CC-IT-02,Bank Transfer,Rejected
TXN-127511,2024-05-31,Operations,Expense,Supplies,516.84,EUR,,CC-OPS-01,Credit,Pending
TXN-118089,2024-05-31,Operations,Expense,Office Rent,139.17,USD,,CC-OPS-04,Bank Transfer,Approved
TXN-124081,2024-05-31,Operations,Revenue,Operational Revenue,1692.64,EUR,0.46,CC-OPS-01,Bank Transfer,Rejected
TXN-119660,2024-05-31,Operations,Expense,Equipment Purchase,353.77,USD,,CC-OPS-02,UPI,Approved
TXN-129033,2024-05-31,Sales,Revenue,Subscription Revenue,7146.22,USD,0.74,CC-SALES-01,UPI,Approved
TXN-104297,2024-05-31,Marketing,Expense,Brand Development,4164.91,USD,,CC-MKT-03,Credit,Pending
TXN-115776,2024-05-31,IT,Expense,Hardware Purchase,1004.5,USD,,CC-IT-02,Credit,Approved
TXN-125289,2024-05-31,Operations,Expense,Equipment Purchase,212.33,EUR,,CC-OPS-01,Bank Transfer,Approved
TXN-119231,2024-05-31,HR,Expense,Salaries,4826.05,INR,,CC-HR-01,Bank Transfer,Pending
TXN-100020,2024-05-31,IT,Expense,Cybersecurity,520.08,INR,,CC-IT-01,UPI,Approved
TXN-126999,2024-05-31,Sales,Revenue,Product Sales,1749.67,USD,0.42,CC-SALES-01,Cash,Approved
TXN-117618,2024-05-31,HR,Expense,Employee Events,9647.0,USD,,CC-HR-02,Credit,Approved
TXN-110944,2024-05-31,HR,Expense,Recruitment Costs,16764.6,EUR,,CC-HR-01,Bank Transfer,Pending
TXN-126889,2024-05-31,Sales,Revenue,Contract Revenue,123777.04,INR,0.57,CC-SALES-03,UPI,Approved
TXN-122912,2024-05-31,Sales,Expense,Client Entertainment,1300.9,USD,,CC-SALES-01,Bank Transfer,Approved
TXN-116322,2024-05-31,Operations,Expense,Office Rent,2161.22,USD,,CC-OPS-02,Bank Transfer,Approved
TXN-121845,2024-05-31,IT,Expense,Network Costs,8355.33,INR,,CC-IT-02,UPI,Pending
TXN-114221,2024-05-31,HR,Expense,Salaries,14363.49,USD,,CC-HR-01,Bank Transfer,Approved
TXN-120776,2024-05-31,Sales,Revenue,License Sales,6847.59,INR,0.45,CC-SALES-01,Bank Transfer,Approved
TXN-107845,2024-05-31,Operations,Expense,Maintenance,1377.61,GBP,,CC-OPS-02,Bank Transfer,Approved
TXN-116914,2024-05-31,HR,Expense,Employee Events,21847.4,INR,,CC-HR-02,Credit,Approved
TXN-108815,2024-05-31,HR,Expense,Recruitment Costs,14550.32,USD,,CC-HR-01,Bank Transfer,Pending
TXN-122910,2024-05-31,Sales,Revenue,Product Sales,88876.14,USD,0.74,CC-SALES-02,UPI,Approved
TXN-113117,2024-05-31,HR,Expense,Payroll Taxes,3831.36,USD,,CC-HR-02,Bank Transfer,Approved
TXN-102490,2024-05-31,HR,Expense,Payroll Taxes,28537.77,USD,,CC-HR-01,Bank Transfer,Approved
TXN-112719,2024-05-31,HR,Revenue,Training Revenue,13202.03,INR,0.42,CC-HR-02,UPI,Approved
TXN-113101,2024-05-31,Operations,Revenue,Operational Revenue,435.56,GBP,0.48,CC-OPS-02,Bank Transfer,Approved
TXN-119709,2024-05-31,Operations,Expense,Logistics Costs,6340.45,INR,,CC-OPS-03,Credit,Pending
TXN-125002,2024-05-31,Operations,Expense,Logistics Costs,1428.44,INR,,CC-OPS-04,Bank Transfer,Approved
TXN-104824,2024-05-31,Marketing,Expense,Advertising Spend,1450.38,USD,,CC-MKT-03,UPI,Pending
TXN-104250,2024-05-31,Sales,Revenue,License Sales,8483.36,INR,0.68,CC-SALES-03,Bank Transfer,Approved
TXN-106642,2024-05-31,Marketing,Revenue,Campaign Revenue,292.46,USD,0.45,CC-MKT-01,Bank Transfer,Approved
TXN-127918,2024-05-31,IT,Expense,Hardware Purchase,12596.12,USD,,CC-IT-02,Bank Transfer,Approved
TXN-112491,2024-05-31,Operations,Expense,Maintenance,4275.86,USD,,CC-OPS-04,Bank Transfer,Approved
TXN-103302,2024-05-31,Sales,Revenue,Subscription Revenue,5003.45,INR,0.56,CC-SALES-02,Bank Transfer,Approved
TXN-116527,2024-05-31,Marketing,Expense,Marketing Campaign,9033.89,USD,,CC-MKT-02,Credit,Approved
TXN-113737,2024-05-31,Sales,Expense,Trade Show Costs,210.59,USD,,CC-SALES-02,UPI,Approved
TXN-118654,2024-05-31,Sales,Revenue,Service Revenue,25292.98,USD,0.65,CC-SALES-03,Credit,Approved
TXN-116923,2024-05-31,HR,Expense,Recruitment Costs,21941.65,USD,,CC-HR-01,Credit,Approved
TXN-128600,2024-06-01,Operations,Revenue,Operational Revenue,479.0,USD,0.25,CC-OPS-01,Bank Transfer,Approved
TXN-100934,2024-06-01,Operations,Expense,Logistics Costs,6068.79,USD,,CC-OPS-01,Bank Transfer,Approved
TXN-104676,2024-06-01,Sales,Revenue,Contract Revenue,6186.21,EUR,0.73,CC-SALES-03,Bank Transfer,Approved
TXN-116053,2024-06-01,Operations,Revenue,Service Fees,3501.42,INR,0.42,CC-OPS-01,UPI,Approved
TXN-114677,2024-06-01,Sales,Revenue,Contract Revenue,2215.52,USD,0.62,CC-SALES-03,Bank Transfer,Approved
TXN-128186,2024-06-01,IT,Expense,Cybersecurity,3352.08,EUR,,CC-IT-01,Cash,Approved
TXN-121393,2024-06-01,Sales,Revenue,License Sales,1866.71,INR,0.7,CC-SALES-03,UPI,Pending
TXN-118023,2024-06-01,Marketing,Expense,Brand Development,11848.27,EUR,,CC-MKT-02,Bank Transfer,Approved
TXN-110981,2024-06-01,Sales,Expense,Sales Commission,306.24,EUR,,CC-SALES-03,Credit,Approved
TXN-119506,2024-06-01,Marketing,Expense,Social Media Ads,934.19,INR,,CC-MKT-02,Bank Transfer,Pending
TXN-104508,2024-06-01,Operations,Expense,Logistics Costs,3426.28,INR,,CC-OPS-04,UPI,Approved
TXN-106090,2024-06-01,Operations,Expense,Office Rent,265.68,GBP,,CC-OPS-04,Credit,Approved
TXN-109686,2024-06-01,IT,Expense,Hardware Purchase,1199.08,USD,,CC-IT-01,Bank Transfer,Approved
TXN-121185,2024-06-01,HR,Expense,Benefits,28013.9,INR,,CC-HR-01,UPI,Approved
TXN-122418,2024-06-01,Operations,Expense,Supplies,7092.87,USD,,CC-OPS-02,Bank Transfer,Approved
TXN-119134,2024-06-01,Operations,Revenue,Consulting Revenue,3186.49,USD,0.22,CC-OPS-03,Bank Transfer,Approved
TXN-100577,2024-06-01,HR,Expense,Training Programs,1712.82,USD,,CC-HR-02,UPI,Approved
TXN-101558,2024-06-01,Operations,Expense,Utilities,444.9,INR,,CC-OPS-02,UPI,Approved
TXN-116437,2024-06-01,Sales,Revenue,Service Revenue,2208.23,USD,0.67,CC-SALES-03,Credit,Approved
TXN-129855,2024-06-01,HR,Expense,Payroll Taxes,7921.36,EUR,,CC-HR-01,Credit,Approved
TXN-126666,2024-06-01,Marketing,Revenue,Affiliate Revenue,12705.93,INR,0.41,CC-MKT-02,UPI,Pending
TXN-120121,2024-06-01,Sales,Expense,Sales Tools,1486.56,USD,,CC-SALES-01,Bank Transfer,Approved
TXN-101008,2024-06-01,Marketing,Expense,Content Creation,7836.4,USD,,CC-MKT-01,Credit,Approved
TXN-123025,2024-06-01,IT,Expense,Software Licenses,698.68,USD,,CC-IT-01,Credit,Approved
TXN-107732,2024-06-01,Marketing,Revenue,Event Revenue,60751.31,GBP,0.37,CC-MKT-02,UPI,Rejected
TXN-127453,2024-06-01,Operations,Expense,Supplies,6156.53,USD,,CC-OPS-03,Bank Transfer,Rejected
TXN-121355,2024-06-02,Sales,Revenue,Subscription Revenue,231086.87,USD,0.56,CC-SALES-02,Bank Transfer,Approved
TXN-119426,2024-06-02,Sales,Revenue,Product Sales,5929.29,USD,0.61,CC-SALES-03,Bank Transfer,Approved
TXN-118325,2024-06-02,HR,Expense,Benefits,35251.64,USD,,CC-HR-02,Credit,Approved
TXN-121440,2024-06-02,Operations,Expense,Office Rent,6632.51,GBP,,CC-OPS-02,Bank Transfer,Approved
TXN-123689,2024-06-02,Sales,Revenue,License Sales,9472.86,INR,0.57,CC-SALES-03,UPI,Approved
TXN-120986,2024-06-02,IT,Expense,Software Licenses,2456.26,USD,,CC-IT-02,Bank Transfer,Approved
TXN-117377,2024-06-02,Operations,Expense,Office Rent,1170.84,EUR,,CC-OPS-02,Bank Transfer,Approved
TXN-124242,2024-06-02,Sales,Revenue,Product Sales,38437.72,INR,0.58,CC-SALES-01,Bank Transfer,Approved
TXN-107348,2024-06-02,HR,Expense,Benefits,3861.51,USD,,CC-HR-01,Cash,Approved
TXN-101543,2024-06-02,Sales,Expense,Client Entertainment,2611.31,USD,,CC-SALES-02,Bank Transfer,Approved
TXN-112743,2024-06-02,HR,Expense,Payroll Taxes,25858.44,INR,,CC-HR-02,UPI,Approved
TXN-126934,2024-06-02,Sales,Expense,Sales Commission,299.32,USD,,CC-SALES-01,Credit,Approved
TXN-111946,2024-06-02,Sales,Revenue,Subscription Revenue,6497.78,USD,0.66,CC-SALES-03,Bank Transfer,Approved
TXN-107329,2024-06-02,HR,Expense,Payroll Taxes,15249.88,INR,,CC-HR-01,Bank Transfer,Approved
TXN-119769,2024-06-02,Operations,Revenue,Operational Revenue,1010.57,INR,0.34,CC-OPS-03,Credit,Approved
TXN-111515,2024-06-02,Sales,Revenue,Subscription Revenue,17850.64,USD,0.67,CC-SALES-02,UPI,Approved
TXN-109369,2024-06-02,HR,Expense,Payroll Taxes,4899.45,USD,,CC-HR-02,Credit,Approved
TXN-109095,2024-06-02,IT,Expense,Network Costs,1625.02,USD,,CC-IT-02,Bank Transfer,Approved
TXN-118680,2024-06-02,Marketing,Expense,Marketing Campaign,2290.32,INR,,CC-MKT-01,UPI,Approved
TXN-129735,2024-06-02,Sales,Revenue,Service Revenue,11964.62,USD,0.48,CC-SALES-03,Bank Transfer,Approved
TXN-126976,2024-06-02,Operations,Expense,Maintenance,1148.04,USD,,CC-OPS-02,Bank Transfer,Approved
TXN-126768,2024-06-02,Sales,Revenue,Service Revenue,9208.34,INR,0.45,CC-SALES-01,Cash,Approved
TXN-119500,2024-06-02,Operations,Revenue,Service Fees,498.17,GBP,0.38,CC-OPS-03,Credit,Approved
